Sensor,Traffic Flow,Red Light Flow,Battery Power Level%,Light Status,Bulb Status,Accident Status,Gunshot 
EW2,0,0,70,R,N/A,0,0,
EW2,0,0,84,R,N/A,0,0,
EW2,0,0,95,R,N/A,0,0,
EW2,0,0,62,R,N/A,0,0,
EW2,0,0,49,R,N/A,0,0,
EW2,0,0,48,R,N/A,0,0,
EW2,0,0,56,R,N/A,0,0,
EW2,0,0,75,R,N/A,0,0,
EW2,0,0,67,R,N/A,0,0,
EW2,0,0,58,R,N/A,0,0,
EW2,0,0,48,R,N/A,0,0,
EW2,0,0,55,R,N/A,0,0,
EW2,0,0,75,R,N/A,0,0,
EW2,0,0,75,R,N/A,0,0,
EW2,0,0,91,R,N/A,0,0,
EW2,0,0,85,R,N/A,0,1,
EW2,0,0,62,R,N/A,0,0,
EW2,0,0,69,R,N/A,0,0,
EW2,23,0,72,G,N/A,0,0,
EW2,6,0,62,G,N/A,0,0,
EW2,10,0,52,G,N/A,0,1,
EW2,1,0,44,G,N/A,0,0,
EW2,9,0,54,G,N/A,0,0,
EW2,10,0,74,G,N/A,0,0,
EW2,24,0,81,G,N/A,0,0,
EW2,17,0,60,G,N/A,0,0,
EW2,11,0,41,G,N/A,0,0,
EW2,22,0,40,G,N/A,0,0,
EW2,18,0,57,G,N/A,0,0,
EW2,10,0,58,G,N/A,0,0,
EW2,24,0,83,G,N/A,0,0,
EW2,18,0,78,G,N/A,0,0,
EW2,7,0,85,G,N/A,0,0,
EW2,9,0,83,G,N/A,0,0,
EW2,11,0,58,G,N/A,0,0,
EW2,24,0,64,G,N/A,0,0,
EW2,12,0,84,G,N/A,0,0,
EW2,15,0,94,G,N/A,0,0,
EW2,16,0,92,G,N/A,0,0,
EW2,17,0,98,G,N/A,0,0,
EW2,17,0,86,G,N/A,0,0,
EW2,1,0,71,G,N/A,0,0,
EW2,13,0,47,G,N/A,0,0,
EW2,19,0,67,A,N/A,0,0,
EW2,16,0,40,A,N/A,0,0,
EW2,8,0,60,A,N/A,0,0,
EW2,7,0,53,A,N/A,0,0,
EW2,13,0,69,A,N/A,0,0,
EW2,0,3,51,R,N/A,0,0,
EW2,0,0,30,R,N/A,0,0,
EW2,0,0,23,R,N/A,0,0,
EW2,0,0,56,R,N/A,0,0,
EW2,0,0,76,R,N/A,0,0,
EW2,0,3,82,R,N/A,0,0,
EW2,0,1,65,R,N/A,0,0,
EW2,0,0,48,R,N/A,0,0,
EW2,0,0,52,R,N/A,0,0,
EW2,0,0,65,R,N/A,0,0,
EW2,0,0,46,R,N/A,0,0,
EW2,0,0,48,R,N/A,0,0,
EW2,0,0,74,R,N/A,0,0,
EW2,0,0,74,R,N/A,0,1,
EW2,0,0,51,R,N/A,0,0,
EW2,0,0,77,R,N/A,0,0,
EW2,0,0,43,R,N/A,0,0,
EW2,0,0,40,R,N/A,0,1,
EW2,0,0,64,R,N/A,0,0,
EW2,0,0,79,R,N/A,0,0,
EW2,0,0,82,R,N/A,0,1,
EW2,0,0,69,R,N/A,0,0,
EW2,0,0,61,R,N/A,0,1,
EW2,0,0,68,R,N/A,0,0,
EW2,0,0,67,R,N/A,0,0,
EW2,0,0,55,R,N/A,0,0,
EW2,0,0,77,R,G,0,0,
EW2,0,0,90,R,N/A,0,0,
EW2,0,0,53,R,N/A,0,0,
EW2,0,0,49,R,N/A,0,0,
EW2,10,0,34,G,N/A,0,0,
EW2,15,0,46,G,N/A,0,0,
EW2,8,0,55,G,N/A,0,0,
EW2,18,0,70,G,N/A,0,0,
EW2,6,0,52,G,N/A,0,0,
EW2,15,0,58,G,N/A,0,0,
EW2,14,0,44,G,N/A,0,0,
EW2,4,0,42,G,N/A,0,0,
EW2,9,0,30,G,N/A,0,0,
EW2,6,0,68,G,N/A,0,0,
EW2,22,0,51,G,N/A,0,0,
EW2,20,0,75,G,N/A,0,0,
EW2,17,0,70,G,N/A,0,0,
EW2,4,0,41,G,N/A,0,0,
EW2,14,0,48,G,N/A,0,0,
EW2,5,0,75,G,N/A,0,0,
EW2,1,0,67,G,N/A,0,0,
EW2,15,0,45,G,N/A,0,0,
EW2,9,0,38,G,N/A,0,0,
EW2,11,0,27,G,N/A,0,0,
EW2,13,0,24,G,N/A,0,0,
EW2,12,0,41,G,N/A,0,0,
EW2,24,0,26,G,N/A,0,0,
EW2,9,0,44,G,N/A,0,0,
EW2,6,0,60,G,N/A,0,0,
EW2,23,0,81,A,N/A,0,0,
EW2,22,0,51,A,N/A,0,1,
EW2,24,0,41,A,N/A,0,0,
EW2,11,0,62,A,N/A,0,0,
EW2,8,0,84,A,N/A,0,1,
EW2,0,2,68,R,N/A,0,0,
EW2,0,0,72,R,N/A,0,0,
EW2,0,0,72,R,N/A,0,0,
EW2,0,0,85,R,N/A,0,0,
EW2,0,0,56,R,N/A,0,0,
EW2,0,0,72,R,N/A,0,0,
EW2,0,0,86,R,N/A,0,0,
EW2,0,0,53,R,N/A,0,0,
EW2,0,0,48,R,N/A,0,0,
EW2,0,0,70,R,N/A,0,0,
EW2,0,0,58,R,N/A,0,0,
EW2,0,0,58,R,N/A,0,1,
EW2,0,0,50,R,N/A,0,0,
EW2,0,0,45,R,N/A,0,0,
EW2,0,0,33,R,N/A,0,0,
EW2,0,0,26,R,N/A,0,0,
EW2,0,0,65,R,N/A,0,0,
EW2,0,0,85,R,N/A,0,0,
EW2,0,0,50,R,N/A,0,0,
EW2,0,0,34,R,N/A,0,0,
EW2,0,0,41,R,N/A,0,0,
EW2,0,0,60,R,N/A,0,0,
EW2,0,0,62,R,N/A,0,0,
EW2,0,0,52,R,N/A,0,1,
EW2,0,0,54,R,N/A,0,0,
EW2,0,0,77,R,N/A,0,1,
EW2,0,0,73,R,N/A,0,0,
EW2,0,0,78,R,N/A,0,0,
EW2,0,0,87,R,N/A,0,0,
EW2,0,0,61,R,N/A,0,0,
EW2,16,0,57,G,N/A,0,0,
EW2,13,0,68,G,N/A,0,0,
EW2,18,0,87,G,N/A,0,1,
EW2,7,0,90,G,N/A,0,0,
EW2,17,0,79,G,N/A,0,0,
EW2,8,0,88,G,N/A,0,0,
EW2,4,0,77,G,N/A,0,0,
EW2,0,0,90,G,N/A,0,0,
EW2,20,0,92,G,N/A,0,0,
EW2,10,0,75,G,N/A,0,0,
EW2,15,0,42,G,N/A,0,0,
EW2,19,0,49,G,N/A,0,0,
EW2,12,0,32,G,N/A,0,0,
EW2,0,0,37,G,N/A,0,0,
EW2,23,0,54,G,N/A,0,0,
EW2,14,0,72,G,N/A,0,0,
EW2,13,0,44,G,N/A,0,0,
EW2,3,0,39,G,N/A,0,1,
EW2,22,0,36,G,N/A,0,0,
EW2,8,0,35,G,N/A,0,0,
EW2,15,0,67,G,N/A,0,0,
EW2,18,0,84,G,N/A,0,0,
EW2,2,0,49,G,N/A,0,0,
EW2,5,0,77,G,N/A,0,0,
EW2,5,0,89,G,N/A,0,0,
EW2,6,0,94,A,N/A,0,0,
EW2,20,0,88,A,N/A,0,0,
EW2,14,0,79,A,N/A,0,0,
EW2,7,0,91,A,N/A,0,0,
EW2,6,0,89,A,N/A,0,0,
EW2,0,1,72,R,N/A,0,0,
EW2,0,1,61,R,N/A,0,0,
EW2,0,0,84,R,N/A,0,0,
EW2,0,0,94,R,N/A,0,0,
EW2,0,0,70,R,N/A,0,0,
EW2,0,0,41,R,N/A,0,0,
EW2,0,0,64,R,N/A,0,0,
EW2,0,0,41,R,N/A,0,0,
EW2,0,0,47,R,N/A,0,0,
EW2,0,0,34,R,N/A,0,0,
EW2,0,0,58,R,N/A,0,0,
EW2,0,0,44,R,N/A,0,0,
EW2,0,0,36,R,N/A,0,0,
EW2,0,0,56,R,N/A,0,0,
EW2,0,0,41,R,N/A,0,0,
EW2,0,0,45,R,N/A,0,0,
EW2,0,0,40,R,N/A,0,0,
EW2,0,0,60,R,N/A,0,0,
EW2,0,0,44,R,N/A,0,0,
EW2,0,0,57,R,N/A,0,1,
EW2,0,0,37,R,N/A,0,0,
EW2,0,0,44,R,N/A,0,0,
EW2,0,0,29,R,N/A,0,0,
EW2,0,0,61,R,N/A,0,0,
EW2,0,0,52,R,N/A,0,0,
EW2,0,0,57,R,N/A,0,0,
EW2,0,0,34,R,N/A,0,0,
EW2,0,0,71,R,N/A,0,0,
EW2,0,0,53,R,N/A,0,0,
EW2,0,0,52,R,N/A,0,0,
EW2,13,0,32,G,N/A,0,0,
EW2,5,0,70,G,N/A,0,0,
EW2,6,0,49,G,N/A,0,0,
EW2,9,0,59,G,N/A,0,0,
EW2,14,0,67,G,N/A,0,0,
EW2,1,0,81,G,N/A,0,0,
EW2,9,0,67,G,N/A,0,0,
EW2,13,0,55,G,N/A,0,1,
EW2,8,0,39,G,N/A,0,0,
EW2,1,0,53,G,N/A,0,0,
EW2,5,0,50,G,N/A,0,0,
EW2,1,0,72,G,N/A,0,0,
EW2,22,0,80,G,N/A,0,0,
EW2,18,0,75,G,N/A,0,0,
EW2,0,0,76,G,N/A,0,0,
EW2,1,0,82,G,N/A,0,0,
EW2,16,0,87,G,N/A,0,0,
EW2,10,0,84,G,N/A,0,0,
EW2,24,0,83,G,N/A,0,0,
EW2,21,0,56,G,N/A,0,0,
EW2,2,0,65,G,N/A,0,0,
EW2,11,0,71,G,N/A,0,0,
EW2,9,0,68,G,N/A,0,0,
EW2,2,0,40,G,N/A,0,0,
EW2,19,0,40,G,N/A,0,0,
EW2,3,0,29,A,N/A,0,0,
EW2,7,0,28,A,N/A,0,0,
EW2,17,0,62,A,N/A,0,0,
EW2,16,0,43,A,N/A,0,0,
EW2,6,0,43,A,N/A,0,0,
EW2,0,3,56,R,N/A,0,0,
EW2,0,0,73,R,N/A,0,0,
EW2,0,0,84,R,N/A,0,0,
EW2,0,3,61,R,N/A,0,1,
EW2,0,0,44,R,N/A,0,0,
EW2,0,0,62,R,N/A,0,0,
EW2,0,0,36,R,N/A,0,0,
EW2,0,0,53,R,N/A,0,0,
EW2,0,0,62,R,N/A,0,0,
EW2,0,0,77,R,N/A,0,1,
EW2,0,0,81,R,N/A,0,0,
EW2,0,0,60,R,N/A,0,0,
EW2,0,0,81,R,N/A,0,0,
EW2,0,0,48,R,N/A,0,0,
EW2,0,0,35,R,N/A,0,0,
EW2,0,0,61,R,N/A,0,1,
EW2,0,0,73,R,N/A,0,0,
EW2,0,0,55,R,N/A,0,1,
EW2,0,0,71,R,N/A,0,0,
EW2,0,0,71,R,N/A,0,0,
EW2,0,0,42,R,N/A,0,0,
EW2,0,0,53,R,N/A,0,0,
EW2,0,0,57,R,N/A,0,0,
EW2,0,0,68,R,N/A,0,0,
EW2,0,0,75,R,N/A,0,0,
EW2,0,0,82,R,N/A,0,0,
EW2,0,0,89,R,N/A,0,0,
EW2,0,0,64,R,N/A,0,0,
EW2,0,0,74,R,N/A,0,0,
EW2,0,0,45,R,N/A,0,0,
EW2,11,0,29,G,N/A,0,0,
EW2,9,0,44,G,N/A,0,0,
EW2,9,0,56,G,N/A,0,0,
EW2,13,0,76,G,N/A,0,0,
EW2,19,0,80,G,N/A,0,1,
EW2,19,0,92,G,N/A,0,0,
EW2,19,0,58,G,N/A,0,1,
EW2,20,0,83,G,N/A,0,1,
EW2,13,0,61,G,N/A,0,0,
EW2,8,0,44,G,N/A,0,0,
EW2,10,0,58,G,N/A,0,0,
EW2,5,0,44,G,N/A,0,0,
EW2,0,0,52,G,N/A,0,0,
EW2,24,0,65,G,N/A,0,1,
EW2,11,0,40,G,N/A,0,0,
EW2,15,0,74,G,N/A,0,0,
EW2,17,0,63,G,N/A,0,0,
EW2,2,0,80,G,N/A,0,0,
EW2,23,0,80,G,N/A,0,0,
EW2,12,0,88,G,N/A,0,0,
EW2,6,0,73,G,N/A,0,0,
EW2,16,0,42,G,N/A,0,0,
EW2,1,0,69,G,N/A,0,0,
EW2,8,0,85,G,N/A,0,0,
EW2,24,0,95,G,N/A,0,0,
EW2,8,0,56,A,N/A,0,0,
EW2,9,0,76,A,N/A,0,0,
EW2,21,0,53,A,N/A,0,0,
EW2,6,0,79,A,N/A,0,0,
EW2,17,0,70,A,N/A,0,0,
EW2,0,1,81,R,N/A,0,0,
EW2,0,0,93,R,N/A,0,0,
EW2,0,0,92,R,N/A,0,0,
EW2,0,0,71,R,N/A,0,1,
EW2,0,1,80,R,N/A,0,1,
EW2,0,0,54,R,N/A,0,0,
EW2,0,0,47,R,N/A,0,0,
EW2,0,2,65,R,N/A,0,0,
EW2,0,0,77,R,N/A,0,0,
EW2,0,0,70,R,N/A,0,0,
EW2,0,0,80,R,N/A,0,0,
EW2,0,0,53,R,N/A,0,0,
EW2,0,0,42,R,N/A,0,0,
EW2,0,0,71,R,N/A,0,0,
EW2,0,0,47,R,N/A,0,0,
EW2,0,0,34,R,N/A,0,0,
EW2,0,0,34,R,N/A,0,1,
EW2,0,0,27,R,N/A,0,0,
EW2,0,0,44,R,N/A,0,0,
EW2,0,0,34,R,A,0,0,
EW2,0,0,26,R,N/A,0,0,
EW2,0,0,18,R,N/A,0,0,
EW2,0,0,38,R,N/A,0,0,
EW2,0,0,28,R,N/A,0,0,
EW2,0,0,28,R,N/A,0,0,
EW2,0,0,68,R,N/A,0,0,
EW2,0,0,79,R,N/A,0,0,
EW2,0,0,84,R,N/A,0,0,
EW2,0,0,91,R,N/A,0,0,
EW2,0,0,56,R,N/A,0,0,
EW2,16,0,79,G,N/A,0,0,
EW2,0,0,90,G,N/A,0,0,
EW2,9,0,92,G,N/A,0,0,
EW2,0,0,72,G,N/A,0,1,
EW2,24,0,43,G,N/A,0,0,
EW2,3,0,42,G,N/A,0,0,
EW2,16,0,67,G,N/A,0,0,
EW2,11,0,79,G,N/A,0,0,
EW2,7,0,52,G,N/A,0,0,
EW2,12,0,31,G,N/A,0,0,
EW2,21,0,23,G,N/A,0,0,
EW2,22,0,59,G,N/A,0,0,
EW2,23,0,77,G,N/A,0,0,
EW2,18,0,75,G,N/A,0,0,
EW2,18,0,76,G,N/A,0,0,
EW2,6,0,62,G,N/A,0,0,
EW2,7,0,54,G,N/A,0,0,
EW2,14,0,81,G,N/A,0,0,
EW2,9,0,66,G,N/A,0,0,
EW2,22,0,53,G,N/A,0,0,
EW2,8,0,62,G,N/A,0,0,
EW2,23,0,72,G,N/A,0,1,
EW2,16,0,72,G,N/A,0,0,
EW2,16,0,56,G,N/A,0,0,
EW2,11,0,82,G,N/A,0,1,
EW2,24,0,90,A,N/A,0,0,
EW2,4,0,92,A,N/A,0,0,
EW2,24,0,54,A,N/A,0,0,
EW2,13,0,63,A,N/A,0,0,
EW2,5,0,60,A,N/A,0,0,
EW2,0,1,74,R,N/A,0,0,
EW2,0,1,58,R,N/A,0,1,
EW2,0,1,82,R,N/A,0,0,
EW2,0,3,85,R,N/A,0,0,
EW2,0,0,87,R,N/A,0,0,
EW2,0,0,78,R,N/A,0,0,
EW2,0,0,64,R,N/A,0,0,
EW2,0,0,63,R,N/A,0,0,
EW2,0,0,75,R,N/A,0,0,
EW2,0,0,70,R,N/A,0,0,
EW2,0,0,67,R,N/A,0,0,
EW2,0,0,67,R,N/A,0,0,
EW2,0,0,39,R,N/A,0,0,
EW2,0,0,24,R,N/A,0,0,
EW2,0,0,56,R,N/A,0,0,
EW2,0,0,69,R,N/A,0,0,
EW2,0,0,77,R,N/A,0,0,
EW2,0,0,77,R,N/A,0,0,
EW2,0,0,68,R,N/A,0,0,
EW2,0,0,77,R,N/A,0,0,
EW2,0,0,83,R,N/A,0,1,
EW2,0,0,52,R,N/A,0,0,
EW2,0,0,79,R,N/A,0,0,
EW2,0,0,83,R,N/A,0,0,
EW2,0,0,73,R,N/A,0,1,
EW2,0,0,72,R,N/A,0,0,
EW2,0,0,41,R,N/A,0,0,
EW2,0,0,51,R,N/A,0,0,
EW2,0,0,60,R,N/A,0,1,
EW2,0,0,42,R,N/A,0,0,
EW2,17,0,29,G,N/A,0,0,
EW2,21,0,32,G,N/A,0,0,
EW2,2,0,23,G,N/A,0,0,
EW2,17,0,29,G,N/A,0,1,
EW2,17,0,44,G,N/A,0,0,
EW2,13,0,43,G,N/A,0,0,
EW2,0,0,61,G,N/A,0,0,
EW2,0,0,53,G,N/A,0,0,
EW2,2,0,62,G,N/A,0,0,
EW2,9,0,39,G,N/A,0,0,
EW2,6,0,62,G,N/A,0,0,
EW2,4,0,64,G,N/A,0,0,
EW2,14,0,48,G,N/A,0,0,
EW2,16,0,59,G,N/A,0,0,
EW2,24,0,76,G,N/A,0,0,
EW2,19,0,80,G,N/A,0,0,
EW2,23,0,56,G,N/A,0,0,
EW2,24,0,62,G,N/A,0,0,
EW2,8,0,58,G,N/A,0,0,
EW2,16,0,82,G,N/A,0,0,
EW2,12,0,67,G,N/A,0,0,
EW2,24,0,78,G,N/A,0,0,
EW2,16,0,73,G,N/A,0,1,
EW2,11,0,60,G,N/A,0,0,
EW2,19,0,62,G,N/A,0,0,
EW2,11,0,47,A,N/A,0,0,
EW2,22,0,41,A,N/A,0,0,
EW2,17,0,38,A,N/A,0,0,
EW2,19,0,62,A,N/A,0,0,
EW2,1,0,65,A,N/A,0,0,
EW2,0,2,47,R,N/A,0,1,
EW2,0,0,49,R,N/A,0,0,
EW2,0,0,31,R,N/A,0,1,
EW2,0,0,66,R,N/A,0,0,
EW2,0,0,45,R,N/A,0,0,
EW2,0,0,63,R,N/A,0,0,
EW2,0,0,83,R,N/A,0,0,
EW2,0,0,94,R,N/A,0,0,
EW2,0,0,101,R,N/A,0,0,
EW2,0,0,98,R,N/A,0,0,
EW2,0,0,97,R,N/A,0,0,
EW2,0,0,87,R,N/A,0,0,
EW2,0,0,56,R,N/A,0,1,
EW2,0,0,47,R,N/A,0,0,
EW2,0,0,38,R,N/A,0,0,
EW2,0,0,42,R,N/A,0,0,
EW2,0,0,75,R,N/A,0,0,
EW2,0,0,70,R,N/A,0,0,
EW2,0,0,61,R,N/A,0,0,
EW2,0,0,44,R,N/A,0,0,
EW2,0,0,71,R,N/A,0,0,
EW2,0,0,64,R,N/A,0,0,
EW2,0,0,69,R,N/A,0,1,
EW2,0,0,60,R,N/A,0,0,
EW2,0,0,41,R,N/A,0,0,
EW2,0,0,44,R,N/A,0,0,
EW2,0,0,51,R,N/A,0,0,
EW2,0,0,65,R,N/A,0,0,
EW2,0,0,67,R,N/A,0,0,
EW2,0,0,54,R,N/A,0,0,
EW2,7,0,50,G,N/A,0,1,
EW2,13,0,39,G,N/A,0,0,
EW2,5,0,30,G,N/A,0,0,
EW2,0,0,27,G,N/A,0,0,
EW2,20,0,54,G,N/A,0,0,
EW2,8,0,32,G,N/A,0,0,
EW2,1,0,67,G,N/A,0,0,
EW2,22,0,49,G,N/A,0,0,
EW2,16,0,45,G,N/A,0,0,
EW2,0,0,45,G,N/A,0,0,
EW2,3,0,56,G,N/A,0,0,
EW2,10,0,82,G,N/A,0,0,
EW2,12,0,64,G,N/A,0,0,
EW2,12,0,76,G,N/A,0,0,
EW2,4,0,50,G,N/A,0,0,
EW2,10,0,37,G,N/A,0,0,
EW2,5,0,58,G,N/A,0,0,
EW2,12,0,45,G,N/A,0,0,
EW2,2,0,51,G,N/A,0,0,
EW2,12,0,49,G,N/A,0,0,
EW2,22,0,52,G,N/A,0,0,
EW2,4,0,47,G,N/A,0,0,
EW2,6,0,59,G,N/A,0,0,
EW2,0,0,65,G,N/A,0,0,
EW2,11,0,54,G,N/A,0,0,
EW2,23,0,34,A,N/A,0,1,
EW2,12,0,69,A,N/A,0,0,
EW2,8,0,54,A,N/A,0,0,
EW2,2,0,71,A,N/A,0,0,
EW2,11,0,84,A,N/A,0,1,
EW2,0,3,56,R,N/A,0,0,
EW2,0,2,71,R,N/A,0,1,
EW2,0,0,45,R,N/A,0,0,
EW2,0,0,48,R,N/A,0,0,
EW2,0,0,77,R,N/A,0,0,
EW2,0,0,55,R,N/A,0,0,
EW2,0,0,60,R,N/A,0,0,
EW2,0,0,62,R,N/A,0,0,
EW2,0,0,85,R,N/A,0,0,
EW2,0,0,54,R,N/A,0,0,
EW2,0,0,69,R,N/A,0,0,
EW2,0,0,55,R,N/A,0,0,
EW2,0,0,77,R,N/A,0,0,
EW2,0,0,63,R,N/A,0,0,
EW2,0,0,62,R,N/A,0,0,
EW2,0,0,76,R,N/A,0,0,
EW2,0,0,92,R,N/A,0,0,
EW2,0,0,79,R,N/A,0,0,
EW2,0,0,48,R,N/A,0,0,
EW2,0,0,63,R,N/A,0,0,
EW2,0,0,60,R,N/A,0,0,
EW2,0,0,52,R,N/A,0,0,
EW2,0,0,70,R,N/A,0,0,
EW2,0,0,59,R,N/A,0,0,
EW2,0,0,52,R,N/A,0,0,
EW2,0,0,37,R,N/A,0,0,
EW2,0,0,28,R,N/A,0,0,
EW2,0,0,49,R,N/A,0,0,
EW2,0,0,72,R,N/A,0,0,
EW2,0,0,78,R,N/A,0,0,
EW2,7,0,63,G,N/A,0,0,
EW2,13,0,57,G,N/A,0,1,
EW2,22,0,67,G,N/A,0,0,
EW2,7,0,66,G,N/A,0,0,
EW2,24,0,84,G,N/A,0,0,
EW2,9,0,92,G,N/A,0,0,
EW2,16,0,63,G,N/A,0,0,
EW2,10,0,85,G,N/A,0,0,
EW2,10,0,62,G,N/A,0,0,
EW2,5,0,84,G,N/A,0,0,
EW2,24,0,68,G,N/A,0,0,
EW2,11,0,65,G,N/A,0,0,
EW2,21,0,77,G,N/A,0,0,
EW2,7,0,70,G,N/A,0,0,
EW2,2,0,40,G,N/A,0,0,
EW2,0,0,27,G,N/A,0,1,
EW2,5,0,29,G,N/A,0,0,
EW2,12,0,35,G,N/A,0,0,
EW2,13,0,26,G,N/A,0,0,
EW2,23,0,44,G,N/A,0,1,
EW2,14,0,62,G,N/A,0,0,
EW2,24,0,39,G,N/A,0,0,
EW2,18,0,66,G,N/A,0,0,
EW2,13,0,86,G,N/A,0,1,
EW2,21,0,76,G,N/A,0,0,
EW2,2,0,71,A,N/A,0,1,
EW2,14,0,66,A,N/A,0,0,
EW2,12,0,66,A,N/A,0,0,
EW2,24,0,55,A,N/A,0,0,
EW2,4,0,47,A,N/A,0,0,
EW2,0,3,49,R,N/A,0,0,
EW2,0,1,70,R,N/A,0,0,
EW2,0,0,75,R,N/A,0,0,
EW2,0,0,52,R,N/A,0,0,
EW2,0,2,39,R,N/A,0,0,
EW2,0,0,50,R,N/A,0,0,
EW2,0,0,74,R,N/A,0,1,
EW2,0,0,81,R,N/A,0,0,
EW2,0,0,72,R,N/A,0,0,
EW2,0,0,60,R,N/A,0,1,
EW2,0,0,54,R,N/A,0,0,
EW2,0,0,64,R,N/A,0,0,
EW2,0,0,53,R,N/A,0,0,
EW2,0,0,39,R,N/A,0,0,
EW2,0,0,65,R,N/A,0,0,
EW2,0,0,51,R,N/A,0,0,
EW2,0,0,58,R,N/A,0,0,
EW2,0,0,69,R,N/A,0,0,
EW2,0,0,85,R,N/A,0,0,
EW2,0,0,70,R,N/A,0,1,
EW2,0,0,84,R,N/A,0,0,
EW2,0,0,64,R,N/A,0,0,
EW2,0,0,74,R,N/A,0,0,
EW2,0,0,79,R,N/A,0,0,
EW2,0,0,69,R,N/A,0,0,
EW2,0,0,70,R,N/A,0,0,
EW2,0,0,65,R,N/A,0,0,
EW2,0,0,81,R,N/A,0,0,
EW2,0,0,57,R,N/A,0,0,
EW2,0,0,51,R,N/A,0,0,
EW2,11,0,65,G,N/A,0,0,
EW2,8,0,44,G,N/A,0,0,
EW2,14,0,44,G,N/A,0,0,
EW2,10,0,55,G,N/A,0,0,
EW2,22,0,64,G,N/A,0,0,
EW2,3,0,68,G,N/A,0,0,
EW2,20,0,58,G,N/A,0,0,
EW2,23,0,75,G,N/A,0,0,
EW2,14,0,87,G,N/A,0,0,
EW2,7,0,96,G,N/A,0,0,
EW2,9,0,55,G,N/A,0,1,
EW2,6,0,42,G,N/A,0,0,
EW2,9,0,39,G,N/A,0,0,
EW2,0,0,48,G,N/A,0,1,
EW2,15,0,72,G,N/A,0,0,
EW2,18,0,43,G,N/A,0,0,
EW2,10,0,42,G,N/A,0,1,
EW2,1,0,67,G,N/A,0,0,
EW2,20,0,57,G,N/A,0,0,
EW2,22,0,52,G,N/A,0,0,
EW2,12,0,75,G,N/A,0,0,
EW2,0,0,63,G,N/A,0,0,
EW2,24,0,79,G,N/A,0,0,
EW2,15,0,72,G,N/A,0,0,
EW2,13,0,89,G,N/A,0,0,
EW2,18,0,55,A,N/A,0,1,
EW2,10,0,58,A,N/A,0,1,
EW2,1,0,70,A,N/A,0,0,
EW2,23,0,71,A,N/A,0,0,
EW2,9,0,72,A,N/A,0,0,
EW2,0,1,55,R,N/A,0,0,
EW2,0,0,57,R,N/A,0,0,
EW2,0,0,73,R,N/A,0,1,
EW2,0,0,62,R,N/A,0,0,
EW2,0,0,61,R,N/A,0,0,
EW2,0,0,80,R,N/A,0,0,
EW2,0,3,57,R,N/A,0,0,
EW2,0,0,69,R,N/A,0,0,
EW2,0,0,60,R,N/A,0,0,
EW2,0,0,50,R,N/A,0,0,
EW2,0,0,59,R,N/A,0,0,
EW2,0,0,68,R,N/A,0,0,
EW2,0,0,77,R,N/A,0,0,
EW2,0,0,75,R,N/A,0,0,
EW2,0,0,72,R,N/A,0,0,
EW2,0,0,49,R,N/A,0,0,
EW2,0,0,67,R,N/A,0,0,
EW2,0,0,79,R,N/A,0,0,
EW2,0,0,70,R,N/A,0,0,
EW2,0,0,41,R,N/A,0,0,
EW2,0,0,67,R,N/A,0,0,
EW2,0,0,47,R,N/A,0,0,
EW2,0,0,39,R,N/A,0,0,
EW2,0,0,29,R,N/A,0,0,
EW2,0,0,28,R,N/A,0,0,
EW2,0,0,54,R,N/A,0,0,
EW2,0,0,61,R,N/A,0,0,
EW2,0,0,51,R,N/A,0,0,
EW2,0,0,51,R,N/A,0,1,
EW2,0,0,73,R,N/A,0,0,
EW2,1,0,88,G,N/A,0,0,
EW2,21,0,69,G,N/A,0,0,
EW2,23,0,73,G,N/A,0,0,
EW2,6,0,59,G,N/A,0,0,
EW2,17,0,77,G,N/A,0,0,
EW2,15,0,76,G,N/A,0,0,
EW2,18,0,74,G,N/A,0,0,
EW2,22,0,84,G,N/A,0,0,
EW2,18,0,83,G,N/A,0,0,
EW2,15,0,67,G,N/A,0,0,
EW2,3,0,41,G,N/A,0,0,
EW2,5,0,64,G,N/A,0,0,
EW2,19,0,78,G,N/A,0,1,
EW2,23,0,83,G,N/A,0,0,
EW2,19,0,57,G,N/A,0,0,
EW2,19,0,36,G,N/A,0,0,
EW2,0,0,54,G,N/A,0,0,
EW2,24,0,51,G,N/A,0,0,
EW2,22,0,30,G,N/A,0,1,
EW2,1,0,66,G,N/A,0,0,
EW2,9,0,41,G,N/A,0,0,
EW2,9,0,70,G,N/A,0,0,
EW2,15,0,86,G,N/A,0,0,
EW2,23,0,93,G,N/A,0,0,
EW2,20,0,57,G,N/A,0,0,
EW2,16,0,45,A,N/A,0,0,
EW2,6,0,28,A,N/A,0,0,
EW2,21,0,60,A,N/A,0,0,
EW2,2,0,61,A,N/A,0,1,
EW2,24,0,39,A,N/A,0,0,
EW2,0,1,41,R,N/A,0,0,
EW2,0,1,74,R,N/A,0,1,
EW2,0,0,86,R,N/A,0,0,
EW2,0,0,69,R,N/A,0,0,
EW2,0,0,44,R,N/A,0,0,
EW2,0,0,40,R,N/A,0,0,
EW2,0,0,71,R,N/A,0,0,
EW2,0,0,47,R,N/A,0,0,
EW2,0,0,42,R,N/A,0,0,
EW2,0,0,72,R,N/A,0,1,
EW2,0,0,86,R,N/A,0,0,
EW2,0,0,72,R,N/A,0,0,
EW2,0,0,63,R,N/A,0,0,
EW2,0,0,80,R,N/A,0,0,
EW2,0,0,93,R,N/A,0,0,
EW2,0,0,70,R,N/A,0,0,
